,ID,Mandát,Název strany,Politická příslušnost,Rok,Titul,Věk,"příjmení, jméno, tituly",v %
694,Netolický Pavel Mgr.1981,True,Občanská demokratická strana,ODS,2010,True,29.0,Netolický Pavel Mgr.,2.15
695,Vechová Marie Mgr.1948,True,Občanská demokratická strana,ODS,2010,True,62.0,Vechová Marie Mgr.,2.12
696,Weinfurter František1964,True,Občanská demokratická strana,ODS,2010,False,46.0,Weinfurter František,2.07
697,Přecechtěl Jan MBA1982,True,Občanská demokratická strana,ODS,2010,False,28.0,Přecechtěl Jan MBA,2.11
698,Janouškovec Pavel1961,True,Občanská demokratická strana,ODS,2010,False,49.0,Janouškovec Pavel,2.12
699,Hončarová Zdena1974,True,Občanská demokratická strana,ODS,2010,False,36.0,Hončarová Zdena,2.11
700,Husák Jan1977,True,Občanská demokratická strana,ODS,2010,False,33.0,Husák Jan,2.1
701,Zettlová Veronika1982,True,Občanská demokratická strana,ODS,2010,False,28.0,Zettlová Veronika,2.1
702,Kastner Petr1953,True,Občanská demokratická strana,ODS,2010,False,57.0,Kastner Petr,2.09
703,Mráz Radek Mgr.1983,True,Občanská demokratická strana,ODS,2010,True,27.0,Mráz Radek Mgr.,2.03
704,Kotora Tomáš Ing.1966,True,Občanská demokratická strana,ODS,2010,True,44.0,Kotora Tomáš Ing.,2.11
705,Trůková Eva1973,True,Občanská demokratická strana,ODS,2010,False,37.0,Trůková Eva,2.08
706,Spalová Simona Bc.1974,True,Občanská demokratická strana,ODS,2010,True,36.0,Spalová Simona Bc.,2.07
707,Boušík Michael1971,True,Občanská demokratická strana,ODS,2010,False,39.0,Boušík Michael,2.08
708,Ulčová Marcela1964,True,Občanská demokratická strana,ODS,2010,False,46.0,Ulčová Marcela,2.06
709,Duchková Stanislava prom. ped.1937,True,Občanská demokratická strana,ODS,2010,False,73.0,Duchková Stanislava prom. ped.,2.04
710,Vlček Zdeněk1986,True,Občanská demokratická strana,ODS,2010,False,24.0,Vlček Zdeněk,2.04
711,Uhrin Ladislav1968,True,Občanská demokratická strana,ODS,2010,False,42.0,Uhrin Ladislav,2.01
712,Justová Jitka Mgr.1948,True,Občanská demokratická strana,ODS,2010,True,62.0,Justová Jitka Mgr.,2.0
713,Jilichová Nová Veronika MUDr. Ing.1976,True,Občanská demokratická strana,ODS,2010,True,34.0,Jilichová Nová Veronika MUDr. Ing.,2.0
714,Janků Paulína1965,True,Občanská demokratická strana,ODS,2010,False,45.0,Janků Paulína,1.92
715,Hógel Josef Ing. CSc.1944,True,Občanská demokratická strana,ODS,2010,True,66.0,Hógel Josef Ing. CSc.,1.87
716,Duchek Vladimír doc. Ing. Ph.D.1965,True,Pravá volba pro Plzeň,PVP,2010,True,45.0,Duchek Vladimír doc. Ing. Ph.D.,3.44
717,Syka Karel Mgr.1949,True,Pravá volba pro Plzeň,BEZPP,2010,True,61.0,Syka Karel Mgr.,2.82
718,Anderle Jan Ing.1956,True,Pravá volba pro Plzeň,PVP,2010,True,54.0,Anderle Jan Ing.,2.82
719,Podlipný Jiří MUDr.1969,True,Pravá volba pro Plzeň,BEZPP,2010,True,41.0,Podlipný Jiří MUDr.,2.71
720,Dohnal Roman Ing.1959,True,Pravá volba pro Plzeň,KAN,2010,True,51.0,Dohnal Roman Ing.,2.45
721,Huclová Zuzana Ing.1956,True,Pravá volba pro Plzeň,BEZPP,2010,True,54.0,Huclová Zuzana Ing.,2.26
722,Bláhovec Jiří MUDr.1952,True,Pravá volba pro Plzeň,BEZPP,2010,True,58.0,Bláhovec Jiří MUDr.,2.63
723,Hus Miroslav PhDr.1954,True,Pravá volba pro Plzeň,PVP,2010,True,56.0,Hus Miroslav PhDr.,2.36
724,Vítek Karel Ing.1956,True,Pravá volba pro Plzeň,PVP,2010,True,54.0,Vítek Karel Ing.,2.23
725,Trhlík Jiří Ing.1961,True,Pravá volba pro Plzeň,BEZPP,2010,True,49.0,Trhlík Jiří Ing.,2.28
726,Široká Šárka Mgr.1978,True,Pravá volba pro Plzeň,BEZPP,2010,True,32.0,Široká Šárka Mgr.,2.18
727,Rauch Stanislav Ing.1953,True,Pravá volba pro Plzeň,BEZPP,2010,True,57.0,Rauch Stanislav Ing.,2.19
728,Hejda Václav MUDr.1973,True,Pravá volba pro Plzeň,BEZPP,2010,True,37.0,Hejda Václav MUDr.,2.24
729,Rollinger Ivan1972,True,Pravá volba pro Plzeň,BEZPP,2010,False,38.0,Rollinger Ivan,2.17
730,Klas Miroslav Ing.1948,True,Pravá volba pro Plzeň,PVP,2010,True,62.0,Klas Miroslav Ing.,2.05
731,Martinovský Ivan PhDr. Ing.1937,True,Pravá volba pro Plzeň,BEZPP,2010,True,73.0,Martinovský Ivan PhDr. Ing.,2.1
732,Jánošíková Petra JUDr. Ph.D.1976,True,Pravá volba pro Plzeň,BEZPP,2010,True,34.0,Jánošíková Petra JUDr. Ph.D.,2.21
733,Mazín Václav Ing.1952,True,Pravá volba pro Plzeň,BEZPP,2010,True,58.0,Mazín Václav Ing.,2.04
734,Frank Stanislav Mgr.1955,True,Pravá volba pro Plzeň,PVP,2010,True,55.0,Frank Stanislav Mgr.,2.2
735,Bochnovič Peter1968,True,Pravá volba pro Plzeň,BEZPP,2010,False,42.0,Bochnovič Peter,1.95
736,Fládr Martin Mgr.1972,True,Pravá volba pro Plzeň,BEZPP,2010,True,38.0,Fládr Martin Mgr.,2.1
737,Caltová Marie Mgr.1944,True,Pravá volba pro Plzeň,BEZPP,2010,True,66.0,Caltová Marie Mgr.,2.34
738,Spěváčková Jaroslava Mgr.1952,True,Pravá volba pro Plzeň,BEZPP,2010,True,58.0,Spěváčková Jaroslava Mgr.,2.07
739,Svatoš Miroslav MVDr.1961,True,Pravá volba pro Plzeň,BEZPP,2010,True,49.0,Svatoš Miroslav MVDr.,2.39
740,Leichtová Irena Ing.1965,True,Pravá volba pro Plzeň,BEZPP,2010,True,45.0,Leichtová Irena Ing.,1.97
741,Hanzlík Karel Ing. arch.1954,True,Pravá volba pro Plzeň,BEZPP,2010,True,56.0,Hanzlík Karel Ing. arch.,2.07
742,Matějka Miroslav Ing.1967,True,Pravá volba pro Plzeň,KAN,2010,True,43.0,Matějka Miroslav Ing.,2.01
743,Vordová Renata Mgr.1964,True,Pravá volba pro Plzeň,BEZPP,2010,True,46.0,Vordová Renata Mgr.,2.0
744,Čapková Vladimíra Ing.1978,True,Pravá volba pro Plzeň,BEZPP,2010,True,32.0,Čapková Vladimíra Ing.,1.99
745,Reischig Tomáš MUDr. Ph.D.1972,True,Pravá volba pro Plzeň,BEZPP,2010,True,38.0,Reischig Tomáš MUDr. Ph.D.,2.16
746,Šedo Ilja PhDr.1951,True,Pravá volba pro Plzeň,BEZPP,2010,True,59.0,Šedo Ilja PhDr.,2.02
747,Stehlík Čeněk Ing.1956,True,Pravá volba pro Plzeň,BEZPP,2010,True,54.0,Stehlík Čeněk Ing.,1.94
748,Vacovská Hana MUDr.1953,True,Pravá volba pro Plzeň,BEZPP,2010,True,57.0,Vacovská Hana MUDr.,2.0
749,Tausch Milan Ing.1967,True,Pravá volba pro Plzeň,BEZPP,2010,True,43.0,Tausch Milan Ing.,1.93
750,Fojtíček Ctibor Ing.1938,True,Pravá volba pro Plzeň,BEZPP,2010,True,72.0,Fojtíček Ctibor Ing.,1.93
751,Fuchsová Radka MUDr.1971,True,Pravá volba pro Plzeň,BEZPP,2010,True,39.0,Fuchsová Radka MUDr.,1.88
752,Černá Hana1959,True,Pravá volba pro Plzeň,BEZPP,2010,False,51.0,Černá Hana,1.91
753,Křižan Jindřich MUDr.1964,True,Pravá volba pro Plzeň,BEZPP,2010,True,46.0,Křižan Jindřich MUDr.,1.92
754,Šorm Rudolf Ing.1950,True,Pravá volba pro Plzeň,BEZPP,2010,True,60.0,Šorm Rudolf Ing.,1.86
755,Lomberský Jiří Mgr.1933,True,Pravá volba pro Plzeň,PVP,2010,True,77.0,Lomberský Jiří Mgr.,1.83
756,Jílek Viktor Ing.1965,True,Pravá volba pro Plzeň,BEZPP,2010,True,45.0,Jílek Viktor Ing.,1.88
757,Vlček Pavel MUDr.1955,True,Pravá volba pro Plzeň,BEZPP,2010,True,55.0,Vlček Pavel MUDr.,1.89
758,Šedivec Richard plk. PhDr. Bc.1968,True,Pravá volba pro Plzeň,BEZPP,2010,True,42.0,Šedivec Richard plk. PhDr. Bc.,1.76
759,Kortan Karel1952,True,Pravá volba pro Plzeň,BEZPP,2010,False,58.0,Kortan Karel,1.72
760,Balmetová Marie MUDr.1975,True,Pravá volba pro Plzeň,BEZPP,2010,True,35.0,Balmetová Marie MUDr.,1.68
761,Spěváček Martin Ing. arch.1977,True,Pravá volba pro Plzeň,BEZPP,2010,True,33.0,Spěváček Martin Ing. arch.,1.67
762,Burda Miroslav Ing.1964,True,Pravá volba pro Plzeň,BEZPP,2010,True,46.0,Burda Miroslav Ing.,1.49
763,Zábranský Miroslav Ing.,False,Plzeňská aliance,,2010,True,,Zábranský Miroslav Ing.,2.95
764,Makoň ml. Karel,False,Plzeňská aliance,,2010,False,,Makoň ml. Karel,4.84
765,Domanický Petr Ing. arch.,False,Plzeňská aliance,,2010,True,,Domanický Petr Ing. arch.,3.4
766,Nová Vladimíra,False,Plzeňská aliance,,2010,False,,Nová Vladimíra,2.4
767,Denk Pavel Ing.,False,Plzeňská aliance,,2010,True,,Denk Pavel Ing.,2.37
768,Drnek Jan,False,Plzeňská aliance,,2010,False,,Drnek Jan,2.17
769,Jindra Petr Mgr.,False,Plzeňská aliance,,2010,True,,Jindra Petr Mgr.,2.37
770,Blažková Alexandra Bc.,False,Plzeňská aliance,,2010,True,,Blažková Alexandra Bc.,2.07
771,Holenda Jiří doc. RNDr. CSc.,False,Plzeňská aliance,,2010,True,,Holenda Jiří doc. RNDr. CSc.,2.66
772,Šteinová Helena Ing.,False,Plzeňská aliance,,2010,True,,Šteinová Helena Ing.,2.25
773,Koubková Helena Mgr. Ph.D.,False,Plzeňská aliance,,2010,True,,Koubková Helena Mgr. Ph.D.,2.16
774,Kaftanová Simona MUDr.,False,Plzeňská aliance,,2010,True,,Kaftanová Simona MUDr.,2.2
775,Kodeda Oldřich Ing. arch.,False,Plzeňská aliance,,2010,True,,Kodeda Oldřich Ing. arch.,2.33
776,Tolaš Dalibor,False,Plzeňská aliance,,2010,False,,Tolaš Dalibor,2.2
777,Krásný Jaroslav,False,Plzeňská aliance,,2010,False,,Krásný Jaroslav,1.99
778,Ježík Vlastimil Mgr.,False,Plzeňská aliance,,2010,True,,Ježík Vlastimil Mgr.,2.08
779,Pokorný Jan MVDr.,False,Plzeňská aliance,,2010,True,,Pokorný Jan MVDr.,2.17
780,Domanický Pavel Ing.,False,Plzeňská aliance,,2010,True,,Domanický Pavel Ing.,2.23
781,Hýžová Eva DiS.,False,Plzeňská aliance,,2010,True,,Hýžová Eva DiS.,2.1
782,Krajdl Ladislav Bc.,False,Plzeňská aliance,,2010,True,,Krajdl Ladislav Bc.,2.03
783,Šmolíková Bohumila,False,Plzeňská aliance,,2010,False,,Šmolíková Bohumila,1.95
784,Ženíšek Václav Ing.,False,Plzeňská aliance,,2010,True,,Ženíšek Václav Ing.,2.06
785,Sedláčková Iveta,False,Plzeňská aliance,,2010,False,,Sedláčková Iveta,1.97
786,Kupka Václav Ing.,False,Plzeňská aliance,,2010,True,,Kupka Václav Ing.,1.97
787,Jelínek Jan,False,Plzeňská aliance,,2010,False,,Jelínek Jan,1.96
788,Mach Alois,False,Plzeňská aliance,,2010,False,,Mach Alois,1.94
789,Prokešová Blažena Mgr.,False,Plzeňská aliance,,2010,True,,Prokešová Blažena Mgr.,1.91
790,Štein Miloš,False,Plzeňská aliance,,2010,False,,Štein Miloš,1.89
791,Mojžíšová-Bělová Milena,False,Plzeňská aliance,,2010,False,,Mojžíšová-Bělová Milena,1.94
792,Čechová Radmila Ing.,False,Plzeňská aliance,,2010,True,,Čechová Radmila Ing.,1.92
793,Štorek Zdeněk,False,Plzeňská aliance,,2010,False,,Štorek Zdeněk,1.87
794,Motl Leoš Ing.,False,Plzeňská aliance,,2010,True,,Motl Leoš Ing.,1.95
795,Rykovský Jindřich,False,Plzeňská aliance,,2010,False,,Rykovský Jindřich,1.92
796,Slabý Vratislav,False,Plzeňská aliance,,2010,False,,Slabý Vratislav,1.87
797,Chmela Jaroslav,False,Plzeňská aliance,,2010,False,,Chmela Jaroslav,2.09
798,Bibková Katarína,False,Plzeňská aliance,,2010,False,,Bibková Katarína,1.89
799,Rach Jan Ing.,False,Plzeňská aliance,,2010,True,,Rach Jan Ing.,1.88
800,Drábeček Karel,False,Plzeňská aliance,,2010,False,,Drábeček Karel,1.84
801,Dolejš Marek Ing.,False,Plzeňská aliance,,2010,True,,Dolejš Marek Ing.,1.88
802,Wolf Miloš,False,Plzeňská aliance,,2010,False,,Wolf Miloš,1.88
803,Pašek Jiří,False,Plzeňská aliance,,2010,False,,Pašek Jiří,1.8
804,Kodedová Barbora,False,Plzeňská aliance,,2010,False,,Kodedová Barbora,1.86
805,Brouček Jan,False,Plzeňská aliance,,2010,False,,Brouček Jan,1.75
806,Vondrovský Václav,False,Plzeňská aliance,,2010,False,,Vondrovský Václav,1.79
807,Holmanová Květa,False,Plzeňská aliance,,2010,False,,Holmanová Květa,1.71
808,Pešťák Zbyněk Ing.,False,Plzeňská aliance,,2010,True,,Pešťák Zbyněk Ing.,1.67
809,Krčmář Luděk Mgr.,False,Plzeňská aliance,,2010,True,,Krčmář Luděk Mgr.,1.66
810,Štembera Oldřich MUDr.,False,Volte Pr.Blok www.cibulka.net,,2010,True,,Štembera Oldřich MUDr.,35.12
811,Dušek Vladislav,False,Volte Pr.Blok www.cibulka.net,,2010,False,,Dušek Vladislav,25.13
812,Novotný Jaromír,False,Volte Pr.Blok www.cibulka.net,,2010,False,,Novotný Jaromír,20.72
813,Srb Ladislav,False,Volte Pr.Blok www.cibulka.net,,2010,False,,Srb Ladislav,19.02
814,Rödl Pavel Ing.1954,True,OBČANÉ.CZ,BEZPP,2010,True,56.0,Rödl Pavel Ing.,3.68
815,Tydlitátová Věra Mgr. Th.D.1959,True,OBČANÉ.CZ,BEZPP,2010,True,51.0,Tydlitátová Věra Mgr. Th.D.,2.63
816,Maříková Jaroslava Ing.1953,True,OBČANÉ.CZ,BEZPP,2010,True,57.0,Maříková Jaroslava Ing.,2.85
817,Hájek Marcel MUDr. FICS.1965,True,OBČANÉ.CZ,BEZPP,2010,True,45.0,Hájek Marcel MUDr. FICS.,2.74
818,Chvalová Šárka Mgr.1965,True,OBČANÉ.CZ,BEZPP,2010,True,45.0,Chvalová Šárka Mgr.,2.54
819,Kohout Petr1969,True,OBČANÉ.CZ,BEZPP,2010,False,41.0,Kohout Petr,2.32
820,Rösch Ludvík JUDr.1955,True,OBČANÉ.CZ,BEZPP,2010,True,55.0,Rösch Ludvík JUDr.,2.5
821,Berka František Mgr.1956,True,OBČANÉ.CZ,BEZPP,2010,True,54.0,Berka František Mgr.,2.34
822,Filipovský Jan prof. MUDr. CSc.1958,True,OBČANÉ.CZ,BEZPP,2010,True,52.0,Filipovský Jan prof. MUDr. CSc.,2.6
823,Mraček Zdeněk prof. MUDr.1930,True,OBČANÉ.CZ,BEZPP,2010,True,80.0,Mraček Zdeněk prof. MUDr.,2.52
824,Pánek Jiří1947,True,OBČANÉ.CZ,BEZPP,2010,False,63.0,Pánek Jiří,2.34
825,Kšír František Ing.1960,True,OBČANÉ.CZ,Občané,2010,True,50.0,Kšír František Ing.,2.19
826,Malina Vlastimil1962,True,OBČANÉ.CZ,BEZPP,2010,False,48.0,Malina Vlastimil,2.28
827,Kollrossová Jana MUDr. Mgr.1971,True,OBČANÉ.CZ,BEZPP,2010,True,39.0,Kollrossová Jana MUDr. Mgr.,2.3
828,Šindelář Jaroslav Mgr.1973,True,OBČANÉ.CZ,BEZPP,2010,True,37.0,Šindelář Jaroslav Mgr.,2.34
829,Patera Václav Ing.1954,True,OBČANÉ.CZ,BEZPP,2010,True,56.0,Patera Václav Ing.,2.21
830,Svoboda Karel Ing. arch.1947,True,OBČANÉ.CZ,BEZPP,2010,True,63.0,Svoboda Karel Ing. arch.,2.29
831,Michálek Václav Mgr.1964,True,OBČANÉ.CZ,BEZPP,2010,True,46.0,Michálek Václav Mgr.,2.17
832,Řezníček Josef1967,True,OBČANÉ.CZ,BEZPP,2010,False,43.0,Řezníček Josef,2.42
833,Loučím Jan Ing.1949,True,OBČANÉ.CZ,BEZPP,2010,True,61.0,Loučím Jan Ing.,2.34
834,Kocián Pavel Mgr.1960,True,OBČANÉ.CZ,BEZPP,2010,True,50.0,Kocián Pavel Mgr.,2.23
835,Huspek Michal1972,True,OBČANÉ.CZ,BEZPP,2010,False,38.0,Huspek Michal,2.17
836,Minářová Dagmar MUDr.1956,True,OBČANÉ.CZ,BEZPP,2010,True,54.0,Minářová Dagmar MUDr.,2.26
837,Terš Aleš Mgr.1954,True,OBČANÉ.CZ,BEZPP,2010,True,56.0,Terš Aleš Mgr.,2.18
838,Prokopová Marcela MUDr.1956,True,OBČANÉ.CZ,BEZPP,2010,True,54.0,Prokopová Marcela MUDr.,2.26
839,Vacková Eva1951,True,OBČANÉ.CZ,BEZPP,2010,False,59.0,Vacková Eva,2.16
840,Čepeláková Laura Ing.1972,True,OBČANÉ.CZ,BEZPP,2010,True,38.0,Čepeláková Laura Ing.,2.14
841,Bohatá Irena Mgr.1976,True,OBČANÉ.CZ,BEZPP,2010,True,34.0,Bohatá Irena Mgr.,2.15
842,Vakeš Jaroslav1974,True,OBČANÉ.CZ,BEZPP,2010,False,36.0,Vakeš Jaroslav,2.11
843,Kozák Pavel1969,True,OBČANÉ.CZ,BEZPP,2010,False,41.0,Kozák Pavel,2.1
844,Liška Luboš1963,True,OBČANÉ.CZ,BEZPP,2010,False,47.0,Liška Luboš,2.1
845,Luhový Lukáš Bc.1987,True,OBČANÉ.CZ,BEZPP,2010,True,23.0,Luhový Lukáš Bc.,2.11
846,Benadová Hana Mgr.1958,True,OBČANÉ.CZ,BEZPP,2010,True,52.0,Benadová Hana Mgr.,2.13
847,Kašpar Jaromír1947,True,OBČANÉ.CZ,BEZPP,2010,False,63.0,Kašpar Jaromír,2.21
848,Štěpanovská Vladimíra1968,True,OBČANÉ.CZ,BEZPP,2010,False,42.0,Štěpanovská Vladimíra,2.07
849,Stránská Alena JUDr.1951,True,OBČANÉ.CZ,BEZPP,2010,True,59.0,Stránská Alena JUDr.,2.11
850,Flaksová Vladislava Ing.1965,True,OBČANÉ.CZ,BEZPP,2010,True,45.0,Flaksová Vladislava Ing.,2.06
851,Šafránek Martin Ing.1963,True,OBČANÉ.CZ,BEZPP,2010,True,47.0,Šafránek Martin Ing.,2.03
852,Fikar Jiří Ing.1957,True,OBČANÉ.CZ,BEZPP,2010,True,53.0,Fikar Jiří Ing.,2.03
853,Huspeková Alice Mgr.1972,True,OBČANÉ.CZ,BEZPP,2010,True,38.0,Huspeková Alice Mgr.,1.99
854,Kožuchová Kamila1987,True,OBČANÉ.CZ,BEZPP,2010,False,23.0,Kožuchová Kamila,1.95
855,Kindlová Jana Mgr.1950,True,OBČANÉ.CZ,BEZPP,2010,True,60.0,Kindlová Jana Mgr.,1.93
856,Novák Filip Bc.1985,True,OBČANÉ.CZ,BEZPP,2010,True,25.0,Novák Filip Bc.,1.86
857,Smetana Karel1962,True,OBČANÉ.CZ,BEZPP,2010,False,48.0,Smetana Karel,1.8
858,Leidnerová Danuše,False,Dělnic.str.sociální spravedl.,,2010,False,,Leidnerová Danuše,8.53
859,Kolářík Martin,False,Dělnic.str.sociální spravedl.,,2010,False,,Kolářík Martin,7.35
860,Chodora Josef,False,Dělnic.str.sociální spravedl.,,2010,False,,Chodora Josef,7.84
861,Vodrášek Tomáš,False,Dělnic.str.sociální spravedl.,,2010,False,,Vodrášek Tomáš,6.78
862,Vítek Josef,False,Dělnic.str.sociální spravedl.,,2010,False,,Vítek Josef,6.94
863,Heidlberger Jakub,False,Dělnic.str.sociální spravedl.,,2010,False,,Heidlberger Jakub,6.27
864,Vinický Milan,False,Dělnic.str.sociální spravedl.,,2010,False,,Vinický Milan,6.15
865,Loun Zdeněk,False,Dělnic.str.sociální spravedl.,,2010,False,,Loun Zdeněk,6.43
866,Bednář Jan,False,Dělnic.str.sociální spravedl.,,2010,False,,Bednář Jan,6.27
867,Šmíd Jiří,False,Dělnic.str.sociální spravedl.,,2010,False,,Šmíd Jiří,6.66
868,Muhr Martin,False,Dělnic.str.sociální spravedl.,,2010,False,,Muhr Martin,6.29
869,Martínek Radek,False,Dělnic.str.sociální spravedl.,,2010,False,,Martínek Radek,5.97
870,Petko František,False,Dělnic.str.sociální spravedl.,,2010,False,,Petko František,6.08
871,Broukal Jan,False,Dělnic.str.sociální spravedl.,,2010,False,,Broukal Jan,5.97
872,Skalová Jana,False,Dělnic.str.sociální spravedl.,,2010,False,,Skalová Jana,6.41
873,Herinková Eva1965,True,Česká str.sociálně demokrat.,ČSSD,2010,False,45.0,Herinková Eva,2.26
874,Zrzavecký Martin1973,True,Česká str.sociálně demokrat.,ČSSD,2010,False,37.0,Zrzavecký Martin,2.19
875,Brabec Miroslav Mgr.1955,True,Česká str.sociálně demokrat.,ČSSD,2010,True,55.0,Brabec Miroslav Mgr.,2.2
876,Kuthan Jiří1949,True,Česká str.sociálně demokrat.,ČSSD,2010,False,61.0,Kuthan Jiří,2.15
877,Chovanec Milan1970,True,Česká str.sociálně demokrat.,ČSSD,2010,False,40.0,Chovanec Milan,2.19
878,Šimák Miloslav Ing.1950,True,Česká str.sociálně demokrat.,ČSSD,2010,True,60.0,Šimák Miloslav Ing.,2.17
879,Chalupný Michal Bc.1969,True,Česká str.sociálně demokrat.,ČSSD,2010,True,41.0,Chalupný Michal Bc.,2.16
880,Sova Petr Ing.1965,True,Česká str.sociálně demokrat.,ČSSD,2010,True,45.0,Sova Petr Ing.,2.17
881,Štěrba Miroslav1954,True,Česká str.sociálně demokrat.,ČSSD,2010,False,56.0,Štěrba Miroslav,2.16
882,Maroušková Hana1969,True,Česká str.sociálně demokrat.,ČSSD,2010,False,41.0,Maroušková Hana,2.16
883,Dolejšová Marta1951,True,Česká str.sociálně demokrat.,ČSSD,2010,False,59.0,Dolejšová Marta,2.15
884,Osvald Petr Ing.1966,True,Česká str.sociálně demokrat.,ČSSD,2010,True,44.0,Osvald Petr Ing.,2.18
885,Bis Jiří Ing.1941,True,Česká str.sociálně demokrat.,ČSSD,2010,True,69.0,Bis Jiří Ing.,2.19
886,Boudová Světlana Bc.1981,True,Česká str.sociálně demokrat.,ČSSD,2010,True,29.0,Boudová Světlana Bc.,2.15
887,Polívka Josef1962,True,Česká str.sociálně demokrat.,ČSSD,2010,False,48.0,Polívka Josef,2.13
888,Bayer Rudolf1973,True,Česká str.sociálně demokrat.,ČSSD,2010,False,37.0,Bayer Rudolf,2.14
889,Liška Jiří MUDr. CSc.1944,True,Česká str.sociálně demokrat.,ČSSD,2010,True,66.0,Liška Jiří MUDr. CSc.,2.23
890,Lokajíček Vlastimil Bc.1979,True,Česká str.sociálně demokrat.,ČSSD,2010,True,31.0,Lokajíček Vlastimil Bc.,2.13
891,Žůrková Eva Mgr.1985,True,Česká str.sociálně demokrat.,ČSSD,2010,True,25.0,Žůrková Eva Mgr.,2.14
892,Soutner Jaroslav MUDr.1953,True,Česká str.sociálně demokrat.,ČSSD,2010,True,57.0,Soutner Jaroslav MUDr.,2.17
893,Beránková Jarmila DiS.1980,True,Česká str.sociálně demokrat.,ČSSD,2010,True,30.0,Beránková Jarmila DiS.,2.13
894,Hessová Jaroslava Mgr.1958,True,Česká str.sociálně demokrat.,ČSSD,2010,True,52.0,Hessová Jaroslava Mgr.,2.15
895,Trmota Zdeněk Ing.1965,True,Česká str.sociálně demokrat.,ČSSD,2010,True,45.0,Trmota Zdeněk Ing.,2.15
896,Babnič Jan1954,True,Česká str.sociálně demokrat.,ČSSD,2010,False,56.0,Babnič Jan,2.12
897,Jíšová Andrea Mgr.1979,True,Česká str.sociálně demokrat.,ČSSD,2010,True,31.0,Jíšová Andrea Mgr.,2.13
898,Hartlová Jana1972,True,Česká str.sociálně demokrat.,ČSSD,2010,False,38.0,Hartlová Jana,2.12
899,Vágner Josef1968,True,Česká str.sociálně demokrat.,ČSSD,2010,False,42.0,Vágner Josef,2.11
900,Zrostlík David Bc.1987,True,Česká str.sociálně demokrat.,ČSSD,2010,True,23.0,Zrostlík David Bc.,2.12
901,Kesl Miroslav1965,True,Česká str.sociálně demokrat.,ČSSD,2010,False,45.0,Kesl Miroslav,2.11
902,Novák Jaroslav JUDr.1953,True,Česká str.sociálně demokrat.,ČSSD,2010,True,57.0,Novák Jaroslav JUDr.,2.12
903,Lisenko Radim Mgr.1973,True,Česká str.sociálně demokrat.,ČSSD,2010,True,37.0,Lisenko Radim Mgr.,2.11
904,Sedláček David JUDr.1981,True,Česká str.sociálně demokrat.,ČSSD,2010,True,29.0,Sedláček David JUDr.,2.11
905,Topinka Milan Bc.1964,True,Česká str.sociálně demokrat.,ČSSD,2010,True,46.0,Topinka Milan Bc.,2.11
906,Horníková Helena1957,True,Česká str.sociálně demokrat.,ČSSD,2010,False,53.0,Horníková Helena,2.11
907,Odvody Jaroslav DiS.1977,True,Česká str.sociálně demokrat.,ČSSD,2010,True,33.0,Odvody Jaroslav DiS.,2.1
908,Karel Jaroslav JUDr.1955,True,Česká str.sociálně demokrat.,ČSSD,2010,True,55.0,Karel Jaroslav JUDr.,2.1
